memoria_max_meret,name,videokartya_memoria,processzor_orajel,memoria_foglalat,price,oprend,processzor_tipusa,memoria_tipusa,kijelzo_felbontas,link,videokartya_model,memoria_merete,videokartya_tipusa,processzor_modell,memoria_max_seb,kijelzo_meret
,<title>Dell Vostro 5568 223339 Notebook Árak - Dell Vostro 5568 223339 Laptop Akció</title>,4 GB,2.7 GHz,,"
          259 900 Ft-tól
      ",Linux,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-5568-223339-p355532411/,Nvidia GeForce 940MX,8 GB,Dedikált,7500U,2400 MHz,"15.6"""
,<title>Dell Inspiron 5767 INSP5767-3 Notebook Árak - Dell Inspiron 5767 INSP5767-3 Laptop Akció</title>,4 GB,2.5 GHz,,"
          239 890 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5767-insp5767-3-p356818561/,AMD Radeon R7 M445,8 GB,Dedikált,7200U,2400 MHz,"17.3"""
8 GB,<title>ASUS X550JX-XX016D Notebook Árak - ASUS X550JX-XX016D Laptop Akció</title>,2 GB,2.8 GHz,1,"
          219 990 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/x550jx-xx016d-p288261071/,Nvidia GeForce GTX 950M,4 GB,Dedikált,4200H,1600 MHz,"15.6"""
16 GB,<title>ASUS N551JW-DM349T Notebook Árak - ASUS N551JW-DM349T Laptop Akció</title>,2 GB,2.6 GHz,2,"
          249 999 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/n551jw-dm349t-p327726347/,Nvidia GeForce GTX 960M,4 GB,Dedikált,4720HQ,1600 MHz,"15.6"""
12 GB,<title>ASUS X556UB-DM152D Notebook Árak - ASUS X556UB-DM152D Laptop Akció</title>,2 GB,2.3 GHz,1,"
          179 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x556ub-dm152d-p339561828/,Nvidia GeForce 940M,4 GB,Dedikált,6200U,1600 MHz,"15.6"""
,<title>Acer Aspire E5-772G-31CR LIN NX.MVCEU.005 Notebook Árak - Acer Aspire E5-772G-31CR LIN NX.MVCEU.005 Laptop Akció</title>,2 GB,2 GHz,,"
          146 990 Ft-tól
      ",Linux,Intel Core i3,DDR3,1600 x 900,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-772g-31cr-lin-nx-mvceu-005-p352218545/,Nvidia GeForce 920M,4 GB,Dedikált,5005U ,1600 MHz,"17.3"""
,<title>Acer Aspire F5-771G-5940 LIN NX.GHZEU.009 Notebook Árak - Acer Aspire F5-771G-5940 LIN NX.GHZEU.009 Laptop Akció</title>,4 GB,2.5 GHz,,"
          232 490 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-771g-5940-lin-nx-ghzeu-009-p362110147/,Nvidia GeForce 940MX,8 GB,Dedikált,7200U,2133 MHz,"17.3"""
8 GB,<title>ASUS K555LB-XO112D Notebook Árak - ASUS K555LB-XO112D Laptop Akció</title>,2 GB,2.4 GHz,1,"
          239 990 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/k555lb-xo112d-p267390977/,Nvidia GeForce GT 940M,8 GB,Dedikált,5500U,1600 MHz,"15.6"""
16 GB,<title>Lenovo IdeaPad Y700 80NY001VHV Notebook Árak - Lenovo IdeaPad Y700 80NY001VHV Laptop Akció</title>,4 GB,2.1 GHz,2,"
          269 900 Ft
        ",Operációs rendszer nélkül,AMD FX-sorozat,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-y700-80ny001vhv-p326999617/,AMD Radeon R9 M385,4 GB,Dedikált,FX-8800P,1600 MHz,"15.6"""
,<title>Lenovo IdeaPad 700 80RU00SGHV Notebook Árak - Lenovo IdeaPad 700 80RU00SGHV Laptop Akció</title>,4 GB,2.8 GHz,,"
          217 970 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-700-80ru00sghv-p357222081/,Nvidia GeForce GTX 950M,4 GB,Dedikált,6300HQ,1600 MHz,"15.6"""
,<title>HP ProBook 440 G4 Z2Y65ES Notebook Árak - HP ProBook 440 G4 Z2Y65ES Laptop Akció</title>,2 GB,2.5 GHz,,"
          241 890 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/probook-440-g4-z2y65es-p355093763/,Nvidia GeForce 930MX,8 GB,Dedikált,7200U,2133 MHz,"14"""
,<title>Acer Aspire F5-573G-5521 LIN NX.GD5EU.005 Notebook Árak - Acer Aspire F5-573G-5521 LIN NX.GD5EU.005 Laptop Akció</title>,4 GB,2.5 GHz,,"
          170 690 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-573g-5521-lin-nx-gd5eu-005-p358667901/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>ASUS F556UQ-DM948T Notebook Árak - ASUS F556UQ-DM948T Laptop Akció</title>,2 GB,2.5 GHz,1,"
          228 990 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/f556uq-dm948t-p360032445/,Nvidia GeForce 940MX,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
16 GB,<title>ASUS R510VX-DM151D Notebook Árak - ASUS R510VX-DM151D Laptop Akció</title>,4 GB,2.6 GHz,1,"
          244 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/r510vx-dm151d-p353540203/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
16 GB,<title>Dell Inspiron 5559 210733 Notebook Árak - Dell Inspiron 5559 210733 Laptop Akció</title>,2 GB,2.3 GHz,2,"
          172 780 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-210733-p333723585/,AMD Radeon R5 M335,4 GB,Dedikált,6200U,1600 MHz,"15.6"""
16 GB,<title>HP 250 G4 T6P33EA Notebook Árak - HP 250 G4 T6P33EA Laptop Akció</title>,2 GB,2 GHz,2,"124 900 Ft 
      ",Operációs rendszer nélkül,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/hp/250-g4-t6p33ea-p328197723/,AMD Radeon R5 M330,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
16 GB,<title>Lenovo IdeaPad Y700 80NV00X6HV Notebook Árak - Lenovo IdeaPad Y700 80NV00X6HV Laptop Akció</title>,4 GB,2.6 GHz,2,"
          275 990 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-y700-80nv00x6hv-p348695524/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad 510S 80UV007JHV Notebook Árak - Lenovo IdeaPad 510S 80UV007JHV Laptop Akció</title>,2 GB,2.5 GHz,,"
          287 890 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-510s-80uv007jhv-p362284871/,AMD Radeon R7 M460,8 GB,Dedikált,7200U,2133 MHz,"14"""
,<title>ASUS A550VX-XX286D Notebook Árak - ASUS A550VX-XX286D Laptop Akció</title>,2 GB,2.3 GHz,1,"
          194 900 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/a550vx-xx286d-p353540219/,Nvidia GeForce GTX 950M,4 GB,Dedikált,6300HQ,2133 MHz,"15"""
16 GB,<title>Lenovo IdeaPad Z50-75 80EC00HEHV Notebook Árak - Lenovo IdeaPad Z50-75 80EC00HEHV Laptop Akció</title>,2 GB,1.9 GHz,2,"
          149 998 Ft
        ",Windows 10 Home,AMD A-sorozat,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-z50-75-80ec00hehv-p311165487/,AMD Radeon R6 M255DX,4 GB,Dedikált,A10-7300,1600 MHz,"15.6"""
8 GB,<title>ASUS X450CC-WX037D Notebook Árak - ASUS X450CC-WX037D Laptop Akció</title>,2 GB,2 GHz,1,"
          190 000 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/x450cc-wx037d-p184829815/,Nvidia GeForce GT 720M,4 GB,Dedikált,3537U,1066 MHz,"14"""
12 GB,<title>ASUS X550VX-DM188T Notebook Árak - ASUS X550VX-DM188T Laptop Akció</title>,4 GB,2.6 GHz,1,"
          269 990 Ft
        ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x550vx-dm188t-p346787234/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
32 GB,<title>Acer Aspire F5-573G-554T LIN NX.GDAEU.001 Notebook Árak - Acer Aspire F5-573G-554T LIN NX.GDAEU.001 Laptop Akció</title>,2 GB,2.3 GHz,2,"
          189 790 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-573g-554t-lin-nx-gdaeu-001-p340909874/,Nvidia GeForce GTX 950M,4 GB,Dedikált,6200U,2133 MHz,"15.6"""
,<title>ASUS X756UQ-T4157D Notebook Árak - ASUS X756UQ-T4157D Laptop Akció</title>,2 GB,2.5 GHz,,"
          219 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x756uq-t4157d-p352809361/,Nvidia GeForce 940M,8 GB,Dedikált,7200U,2133 MHz,"17.3"""
8 GB,<title>Acer Aspire E1-572G-54204G1TMnii LIN NX.MJREU.002 Notebook Árak - Acer Aspire E1-572G-54204G1TMnii LIN NX.MJREU.002 Laptop Akció</title>,2 GB,1.6 GHz,,"
          159 990 Ft
        ",Linux,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e1-572g-54204g1tmnii-lin-nx-mjreu-002-p216530744/,AMD Radeon R7 M265,4 GB,Dedikált,4200U,1600 MHz,"15.6"""
,<title>Lenovo IdeaPad 500 80K4000KGE Notebook Árak - Lenovo IdeaPad 500 80K4000KGE Laptop Akció</title>,2 GB,,,"
          156 997 Ft
        ",Windows 10 Home,AMD FX-sorozat,,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-500-80k4000kge-p366114781/,AMD Radeon R5 M330,8 GB,Dedikált,FX-8800P,,"15.6"""
,<title>ASUS VivoBook X556UV-XO094T Notebook Árak - ASUS VivoBook X556UV-XO094T Laptop Akció</title>,2 GB,2.3 GHz,,"
          189 900 Ft
        ",Windows 10 Home,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uv-xo094t-p344094210/,Nvidia GeForce 920MX,8 GB,Dedikált,6100U,2133 MHz,"15.6"""
32 GB,<title>Acer Aspire E5-774G-32AX LIN NX.GEDEX.017 Notebook Árak - Acer Aspire E5-774G-32AX LIN NX.GEDEX.017 Laptop Akció</title>,2 GB,2.30 GHz,2,"
          154 900 Ft
        ",Linux,Intel Core i3,DDR4,1600 x 900,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-774g-32ax-lin-nx-gedex-017-p351170011/,Nvidia GeForce GTX 950M,4 GB,Dedikált,6100U,2133 MHz,"17"""
,<title>ASUS VivoBook Max X541UJ-GQ021T Notebook Árak - ASUS VivoBook Max X541UJ-GQ021T Laptop Akció</title>,2 GB,2 GHz,,"
          159 900 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-max-x541uj-gq021t-p360024311/,Nvidia GeForce 920M,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
4 GB,<title>ASUS VivoBook Max X541SC-XO097D Notebook Árak - ASUS VivoBook Max X541SC-XO097D Laptop Akció</title>,2 GB,1.6 GHz,Nincs,"
          111 989 Ft-tól
      ",Operációs rendszer nélkül,Intel Pentium,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-max-x541sc-xo097d-p359471469/,Nvidia GeForce 810M,4 GB,Dedikált,N3710,1600 MHz,"15.6"""
,<title>ASUS X555LB-XO067D Notebook Árak - ASUS X555LB-XO067D Laptop Akció</title>,2 GB,2.7 GHz,,"162 900 Ft 
      ",Operációs rendszer nélkül,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/x555lb-xo067d-p293359727/,Nvidia GeForce 940M,4 GB,Dedikált,5200U,1600 MHz,"15.6"""
16 GB,<title>Dell Inspiron 5559 210761 Notebook Árak - Dell Inspiron 5559 210761 Laptop Akció</title>,2 GB,2.3 GHz,2,"
          174 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-210761-p332159973/,AMD Radeon R5 M335,8 GB,Dedikált,6200U,1600 MHz,"15.6"""
16 GB,<title>Dell Inspiron 5559 INSP5559-4 Notebook Árak - Dell Inspiron 5559 INSP5559-4 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          254 900 Ft
        ",Linux,Intel Core i7,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-insp5559-4-p328509843/,AMD Radeon R5 M335,16 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>Dell Inspiron 5759 INSP5759-3 Notebook Árak - Dell Inspiron 5759 INSP5759-3 Laptop Akció</title>,2 GB,2.3 GHz,,"
          189 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR3,1600 x 900,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5759-insp5759-3-p341461330/,AMD Radeon R5 M335,8 GB,Dedikált,6200U,1600 MHz,"17.3"""
,<title>Lenovo IdeaPad 510 80SV00QUGE Notebook Árak - Lenovo IdeaPad 510 80SV00QUGE Laptop Akció</title>,4 GB,,,"
          219 919 Ft
        ",Windows 10 Home,Intel Core i5,,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-510-80sv00quge-p366114249/,Nvidia GeForce 940MX,12 GB,Dedikált,7200U,,"15.6"""
12 GB,<title>ASUS X556UB-XO164D Notebook Árak - ASUS X556UB-XO164D Laptop Akció</title>,2 GB,2.5 GHz,1,"
          189 199 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/x556ub-xo164d-p336471064/,Nvidia GeForce 940M,4 GB,Dedikált,6500U,1600 MHz,"15.6"""
8 GB,<title>ASUS X550JX-DM321D Notebook Árak - ASUS X550JX-DM321D Laptop Akció</title>,4 GB,2.8 GHz,,"
          229 900 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x550jx-dm321d-p328347959/,Nvidia GeForce GTX 950M,4 GB,Dedikált,4200H,1600 MHz,"15.6"""
32 GB,<title>Dell Inspiron 5567 INSP5567-17 Notebook Árak - Dell Inspiron 5567 INSP5567-17 Laptop Akció</title>,4 GB,2.7 GHz,2,"
          228 308 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-insp5567-17-p353924697/,AMD Radeon R7 M445,8 GB,Dedikált,7500U,2400 MHz,"15.6"""
,<title>Dell Vostro 3568 V3568-26 Notebook Árak - Dell Vostro 3568 V3568-26 Laptop Akció</title>,2 GB,2.5 GHz,,"
          189 990 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-3568-v3568-26-p364958739/,AMD Radeon R5 M420,4 GB,Dedikált,7200U,2400 MHz,"15.6"""
16 GB,<title>ASUS ROG G551JX-CN049D Notebook Árak - ASUS ROG G551JX-CN049D Laptop Akció</title>,4 GB,2.8 GHz,2,"
          279 990 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/rog-g551jx-cn049d-p281371195/,Nvidia GeForce GTX 950M,8 GB,Dedikált,4200H,1600 MHz,"15.6"""
,<title>ASUS VivoBook Max X541UV-XO311D Notebook Árak - ASUS VivoBook Max X541UV-XO311D Laptop Akció</title>,2 GB,2.3 GHz,,"
          189 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-max-x541uv-xo311d-p353924749/,Nvidia GeForce 920MX,8 GB,Dedikált,6198DU,2133 MHz,"15.6"""
,<title>Acer Aspire F5-573G-54E1 LIN NX.GD6EU.020 Notebook Árak - Acer Aspire F5-573G-54E1 LIN NX.GD6EU.020 Laptop Akció</title>,4 GB,2.5 GHz,,"
          203 990 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-573g-54e1-lin-nx-gd6eu-020-p357221271/,Nvidia GeForce GTX 950M,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
20 GB,<title>ASUS ZenBook UX310UQ-GL182T Notebook Árak - ASUS ZenBook UX310UQ-GL182T Laptop Akció</title>,2 GB,2.3 GHz,1,"
          294 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/zenbook-ux310uq-gl182t-p351762863/,Nvidia GeForce 940MX,8 GB,Dedikált,6200U,2133 MHz,"13.3"""
,<title>Dell Vostro 3568 223042 Notebook Árak - Dell Vostro 3568 223042 Laptop Akció</title>,2 GB,2.5 GHz,,"
          189 989 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/vostro-3568-223042-p354538629/,AMD Radeon R5 M420X,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>ASUS VivoBook X556UQ-DM592T Notebook Árak - ASUS VivoBook X556UQ-DM592T Laptop Akció</title>,2 GB,2.5 GHz,,"
          284 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uq-dm592t-p355167447/,Nvidia GeForce 940MX,8 GB,Dedikált,6500U,2133 MHz,"15.6"""
,<title>Acer Aspire F5-573G-55MH LIN NX.GD5EU.001 Notebook Árak - Acer Aspire F5-573G-55MH LIN NX.GD5EU.001 Laptop Akció</title>,4 GB,2.3 GHz,,"189 900 Ft 
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-573g-55mh-lin-nx-gd5eu-001-p343558082/,Nvidia GeForce 940MX,4 GB,Dedikált,6200U,2133 MHz,"15.6"""
16 GB,<title>Acer Aspire E5-573G-50Z0 LIN NX.MVMEU.080 Notebook Árak - Acer Aspire E5-573G-50Z0 LIN NX.MVMEU.080 Laptop Akció</title>,2 GB,1.7 GHz,2,"
          154 298 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-573g-50z0-lin-nx-mvmeu-080-p342962518/,Nvidia GeForce 920M,4 GB,Dedikált,4210U,1600 MHz,"15.6"""
8 GB,<title>Lenovo IdeaPad 500S 80Q20065HV Notebook Árak - Lenovo IdeaPad 500S 80Q20065HV Laptop Akció</title>,2 GB,2.5 GHz,1,"
          251 200 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-500s-80q20065hv-p327644255/,Nvidia GeForce 920M,8 GB,Dedikált,6500U,1600 MHz,"13.3"""
,<title>Acer Aspire E5-575G-5660 NX.GDWEC.034 Notebook Árak - Acer Aspire E5-575G-5660 NX.GDWEC.034 Laptop Akció</title>,2 GB,2.5 GHz,,"
          229 990 Ft
        ",,Intel Core i5,,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-5660-nx-gdwec-034-p360889083/,Nvidia GeForce 940MX,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5767 227345 Notebook Árak - Dell Inspiron 5767 227345 Laptop Akció</title>,4 GB,2.7 GHz,,"
          262 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5767-227345-p363908289/,AMD Radeon R7 M445,8 GB,Dedikált,7500U,2400 MHz,"17.3"""
16 GB,<title>ASUS ROG G551VW-FW278T Notebook Árak - ASUS ROG G551VW-FW278T Laptop Akció</title>,4 GB,2.6 GHz,2,"
          287 999 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/rog-g551vw-fw278t-p340560120/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>Dell Inspiron 5567 228910 Notebook Árak - Dell Inspiron 5567 228910 Laptop Akció</title>,4 GB,2.7 GHz,,"
          270 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-228910-p365802893/,AMD Radeon R7 M445,8 GB,Dedikált,7500U,2400 MHz,"15.6"""
8 GB,<title>Lenovo IdeaPad 100 80QQ018XHV Notebook Árak - Lenovo IdeaPad 100 80QQ018XHV Laptop Akció</title>,2 GB,2 GHz,1,"
          144 900 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-100-80qq018xhv-p348694924/,Nvidia GeForce 920MX,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
,<title>MSI GL62 7QF-1697XCZ Notebook Árak - MSI GL62 7QF-1697XCZ Laptop Akció</title>,2 GB,2.5 GHz,2,"
          271 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1200,https://www.arukereso.hu/notebook-c3100/msi/gl62-7qf-1697xcz-p357354071/,Nvidia GeForce GTX 960M,8 GB,Dedikált,7300HQ,2400 MHz,"15.6"""
,<title>HP 15-ay039nh 1BW03EA Notebook Árak - HP 15-ay039nh 1BW03EA Laptop Akció</title>,2 GB,2 GHz,,"
          148 184 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/15-ay039nh-1bw03ea-p356818593/,AMD Radeon R5 M430,4 GB,Dedikált,6006U,2133 MHz,"15,6"""
4 GB,<title>Lenovo IdeaPad 110 80TJ007GHV Notebook Árak - Lenovo IdeaPad 110 80TJ007GHV Laptop Akció</title>,2 GB,2.2 GHz,Nincs,"
          117 900 Ft-tól
      ",Operációs rendszer nélkül,AMD A-sorozat,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-110-80tj007ghv-p343321004/,AMD Radeon R7 M260,4 GB,Dedikált,A8-7410,1600 MHz,"15.6"""
16 GB,<title>Lenovo IdeaPad 310 80TV00P3HV Notebook Árak - Lenovo IdeaPad 310 80TV00P3HV Laptop Akció</title>,2 GB,2.4 GHz,1,"
          135 089 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-310-80tv00p3hv-p351641327/,Nvidia GeForce 920MX,4 GB,Dedikált,7100U,2133 MHz,"15.6"""
12 GB,<title>ASUS X555DG-DM025D Notebook Árak - ASUS X555DG-DM025D Laptop Akció</title>,2 GB,2.1 GHz,1,"
          169 990 Ft
        ",Operációs rendszer nélkül,AMD FX-sorozat,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x555dg-dm025d-p343414424/,AMD Radeon R5 M330,8 GB,Dedikált,FX-8800P,1600 MHz,"15.6"""
,<title>ASUS ZenBook UX310UQ-GL002R Notebook Árak - ASUS ZenBook UX310UQ-GL002R Laptop Akció</title>,2 GB,2.3 GHz,,"
          294 890 Ft-tól
      ",Windows 10 Pro,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/zenbook-ux310uq-gl002r-p354070741/,Nvidia GeForce 940MX,8 GB,Dedikált,6200U,2133 MHz,"13.3"""
,<title>Dell Inspiron 5767 225144 Notebook Árak - Dell Inspiron 5767 225144 Laptop Akció</title>,4 GB,2.5 GHz,,"
          229 990 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5767-225144-p356392581/,AMD Radeon R7 M445,8 GB,Dedikált,7200U,2133 MHz,"17.3"""
12 GB,<title>ASUS X555DG-DM073D Notebook Árak - ASUS X555DG-DM073D Laptop Akció</title>,2 GB,2.1 GHz,1,"
          169 990 Ft
        ",Operációs rendszer nélkül,AMD FX-sorozat,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x555dg-dm073d-p336471068/,AMD Radeon R8 M350DX,8 GB,Dedikált,FX-8800P,1600 MHz,"15.6"""
12 GB,<title>ASUS X550VX-DM075D Notebook Árak - ASUS X550VX-DM075D Laptop Akció</title>,4 GB,2.6 GHz,1,"
          274 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x550vx-dm075d-p340291770/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
16 GB,<title>Lenovo IdeaPad 300 80Q700MBHV Notebook Árak - Lenovo IdeaPad 300 80Q700MBHV Laptop Akció</title>,2 GB,2.5 GHz,2,"
          164 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-300-80q700mbhv-p328888877/,AMD Radeon R5 M330,4 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>HP Pavilion x360 15-bk004nc W7T25EA Notebook Árak - HP Pavilion x360 15-bk004nc W7T25EA Laptop Akció</title>,2 GB,2.3 GHz,,"
          279 990 Ft
        ",Windows 10 Home,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/pavilion-x360-15-bk004nc-w7t25ea-p340910488/,Nvidia GeForce 930M,8 GB,Dedikált,6200U,1600 MHz,"15.6"""
32 GB,<title>Acer Aspire E5-774G-71HW LIN NX.GEDEU.007 Notebook Árak - Acer Aspire E5-774G-71HW LIN NX.GEDEU.007 Laptop Akció</title>,2 GB,2.5 GHz,2,"
          239 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-774g-71hw-lin-nx-gedeu-007-p342900086/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6500U,2133 MHz,"17.3"""
