memoria_max_meret,name,videokartya_memoria,processzor_orajel,memoria_foglalat,price,oprend,processzor_tipusa,memoria_tipusa,kijelzo_felbontas,link,videokartya_model,memoria_merete,videokartya_tipusa,processzor_modell,memoria_max_seb,kijelzo_meret
,<title>ASUS ROG GL552VX-CN144D Notebook Árak - ASUS ROG GL552VX-CN144D Laptop Akció</title>,4 GB,2.6 GHz,,"
          307 724 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gl552vx-cn144d-p340612494/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>ASUS ROG GL552VW-CN477D Notebook Árak - ASUS ROG GL552VW-CN477D Laptop Akció</title>,4 GB,2.6 GHz,,"
          303 568 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gl552vw-cn477d-p335738924/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
8 GB,<title>ASUS X555LB-XO101D Notebook Árak - ASUS X555LB-XO101D Laptop Akció</title>,2 GB,2.4 GHz,1,"
          207 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/asus/x555lb-xo101d-p273484749/,Nvidia GeForce GT 940M,8 GB,Dedikált,5500U,1600 MHz,"15.6"""
,<title>Lenovo IdeaPad Y700 80NV00F0HV Notebook Árak - Lenovo IdeaPad Y700 80NV00F0HV Laptop Akció</title>,4 GB,2.6 GHz,,319 990 Ft       ,Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/lenovo/ideapad-y700-80nv00f0hv-p326306431/,Nvidia GeForce GTX 960M,4 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
16 GB,<title>HP 350 G2 L7Z80ES Notebook Árak - HP 350 G2 L7Z80ES Laptop Akció</title>,2 GB,2.4 GHz,2,"
          152 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/hp/350-g2-l7z80es-p277943093/,AMD Radeon R5 M240,8 GB,Dedikált,5500U,1600 MHz,"15.6"""
,<title>ASUS ROG GL752VW-T4207D Notebook Árak - ASUS ROG GL752VW-T4207D Laptop Akció</title>,4 GB,2.6 GHz,,319 900 Ft       ,Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gl752vw-t4207d-p328058187/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
12 GB,<title>ASUS ZenBook UX303UB-R4066T Notebook Árak - ASUS ZenBook UX303UB-R4066T Laptop Akció</title>,2 GB,2.5 GHz,1,314 900 Ft       ,Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/zenbook-ux303ub-r4066t-p328347803/,Nvidia GeForce 940M,8 GB,Dedikált,6500U,1600 MHz,"13.3"""
64 GB,<title>ASUS ROG GX700VO-GC009T Notebook Árak - ASUS ROG GX700VO-GC009T Laptop Akció</title>,8 GB,2.7 GHz,4,1 399 000 Ft       ,Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gx700vo-gc009t-p327470301/,Nvidia GeForce GTX 980,32 GB,Dedikált,6820HK,2133 MHz,"17.3"""
16 GB,<title>ASUS ROG GL552JX-CN369D Notebook Árak - ASUS ROG GL552JX-CN369D Laptop Akció</title>,4 GB,2.6 GHz,2,"
          249 499 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gl552jx-cn369d-p328347757/,Nvidia GeForce GTX 950M,8 GB,Dedikált,4720HQ,1600 MHz,"15.6"""
12 GB,<title>ASUS K501UX-DM144D Notebook Árak - ASUS K501UX-DM144D Laptop Akció</title>,4 GB,2.5 GHz,1,314 900 Ft       ,Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/k501ux-dm144d-p332846491/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
16 GB,<title>Dell Vostro 3559 VAN15SKL1701_021_UBU Notebook Árak - Dell Vostro 3559 VAN15SKL1701_021_UBU Laptop Akció</title>,2 GB,2.5 GHz,2,"
          199 900 Ft-tól
      ",Linux,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/vostro-3559-van15skl1701-021-ubu-p334557312/,AMD Radeon R5 M315,4 GB,Dedikált,6500U,2133 MHz,"15.6"""
,<title>ASUS VivoBook X556UQ-DM077T Notebook Árak - ASUS VivoBook X556UQ-DM077T Laptop Akció</title>,2 GB,2.5 GHz,,"
          253 532 Ft
        ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uq-dm077t-p339979364/,Nvidia GeForce 940MX,8 GB,Dedikált,6200U,,"15.6"""
,<title>ASUS ROG GL552VW-CN515D Notebook Árak - ASUS ROG GL552VW-CN515D Laptop Akció</title>,4 GB,2.6 GHz,,289 899 Ft       ,Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gl552vw-cn515d-p335185242/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>ASUS ROG G751JL-T7051 Notebook Árak - ASUS ROG G751JL-T7051 Laptop Akció</title>,2 GB,2 GHz,,"
          319 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g751jl-t7051-p326321349/,Nvidia GeForce GTX 965M,8 GB,Dedikált,4750HQ,1600 MHz,"17.3"""
12 GB,<title>ASUS X550JX-XX131D Notebook Árak - ASUS X550JX-XX131D Laptop Akció</title>,4 GB,2.6 GHz,1,239 900 Ft       ,Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/asus/x550jx-xx131d-p297905721/,Nvidia GeForce GTX 950M,4 GB,Dedikált,4720HQ,1600 MHz,"15.6"""
16 GB,<title>ASUS ROG G551VW-FW278T Notebook Árak - ASUS ROG G551VW-FW278T Laptop Akció</title>,4 GB,2.6 GHz,2,"
          358 750 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g551vw-fw278t-p340560120/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
64 GB,<title>ASUS ROG G752VY-GC343T Notebook Árak - ASUS ROG G752VY-GC343T Laptop Akció</title>,4 GB,2.6 GHz,4,629 900 Ft       ,Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g752vy-gc343t-p332995665/,Nvidia GeForce GTX 980M,16 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
16 GB,<title>ASUS ROG G771JW-T7235T Notebook Árak - ASUS ROG G771JW-T7235T Laptop Akció</title>,4 GB,2 GHz,2,"
          333 190 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g771jw-t7235t-p330674291/,Nvidia GeForce GTX 960M,8 GB,Dedikált,4750HQ,1600 MHz,"17.3"""
8 GB,<title>ASUS X555LB-XO381D Notebook Árak - ASUS X555LB-XO381D Laptop Akció</title>,2 GB,2.4 GHz,1,"
          179 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/asus/x555lb-xo381d-p305288227/,Nvidia GeForce 940M,4 GB,Dedikált,5500U,1600 MHz,"15.6"""
32 GB,<title>Acer Aspire V Nitro VN7-792G-75XD LIN NX.G6TEU.011 Notebook Árak - Acer Aspire V Nitro VN7-792G-75XD LIN NX.G6TEU.011 Laptop Akció</title>,4 GB,2.6 GHz,2,369 900 Ft       ,Linux,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/aspire-v-nitro-vn7-792g-75xd-lin-nx-g6teu-011-p330636239/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
12 GB,<title>ASUS K501UX-DM144T Notebook Árak - ASUS K501UX-DM144T Laptop Akció</title>,4 GB,2.5 GHz,1,"
          313 433 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/k501ux-dm144t-p341193764/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>ASUS ROG G752VY-GC353T Notebook Árak - ASUS ROG G752VY-GC353T Laptop Akció</title>,8 GB,2.7 GHz,,"
          1 199 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g752vy-gc353t-p328911601/,Nvidia GeForce GTX 980M,32 GB,Dedikált,6820HK,2133 MHz,"17.3"""
12 GB,<title>ASUS X555UJ-XO129D Notebook Árak - ASUS X555UJ-XO129D Laptop Akció</title>,2 GB,2.5 GHz,1,204 900 Ft       ,Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/asus/x555uj-xo129d-p337247232/,Nvidia GeForce 920M,4 GB,Dedikált,6500U,1600 MHz,"15.6"""
16 GB,<title>Dell Inspiron 5559 208951 Notebook Árak - Dell Inspiron 5559 208951 Laptop Akció</title>,4 GB,2.5 GHz,2,214 900 Ft       ,Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-208951-p327470423/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
32 GB,<title>ASUS ROG GL752VW-T4003T Notebook Árak - ASUS ROG GL752VW-T4003T Laptop Akció</title>,2 GB,2.6 GHz,2,339 900 Ft       ,Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gl752vw-t4003t-p336666428/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
32 GB,<title>Acer Aspire E5-774G-70KS LIN NX.GEDEU.005 Notebook Árak - Acer Aspire E5-774G-70KS LIN NX.GEDEU.005 Laptop Akció</title>,2 GB,2.5 GHz,2,"
          297 410 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/aspire-e5-774g-70ks-lin-nx-gedeu-005-p342898166/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6500U,2133 MHz,"17.3"""
,<title>ASUS VivoBook X556UV-XO102T Notebook Árak - ASUS VivoBook X556UV-XO102T Laptop Akció</title>,2 GB,2.5 GHz,,"
          197 890 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1366 x 768,http://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uv-xo102t-p342963214/,Nvidia GeForce 920MX,4 GB,Dedikált,6500U,2133 MHz,"15.6"""
32 GB,<title>ASUS ROG G752VY-GC110T Notebook Árak - ASUS ROG G752VY-GC110T Laptop Akció</title>,8 GB,2.6 GHz,4,619 900 Ft       ,Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g752vy-gc110t-p332303739/,Nvidia GeForce GTX 980M,8 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
16 GB,<title>Dell Inspiron 7559 DI7559N4-6700-8GHH1TW1FBK-11 Notebook Árak - Dell Inspiron 7559 DI7559N4-6700-8GHH1TW1FBK-11 Laptop Akció</title>,4 GB,2.6 GHz,2,"
          314 950 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-7559-di7559n4-6700-8ghh1tw1fbk-11-p327644971/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,1600 MHz,"15.6"""
12 GB,<title>ASUS X556UB-XO164D Notebook Árak - ASUS X556UB-XO164D Laptop Akció</title>,2 GB,2.5 GHz,1,"
          206 999 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/asus/x556ub-xo164d-p336471064/,Nvidia GeForce 940M,4 GB,Dedikált,6500U,1600 MHz,"15.6"""
16 GB,<title>ASUS VivoBook Pro N552VW-FW111T Notebook Árak - ASUS VivoBook Pro N552VW-FW111T Laptop Akció</title>,4 GB,2.6 GHz,2,"
          337 796 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/vivobook-pro-n552vw-fw111t-p340559178/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
16 GB,<title>ASUS ROG G551VW-FW277D Notebook Árak - ASUS ROG G551VW-FW277D Laptop Akció</title>,4 GB,2.6 GHz,2,374 899 Ft       ,Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g551vw-fw277d-p333893064/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
12 GB,<title>ASUS X550VX-XX071D Notebook Árak - ASUS X550VX-XX071D Laptop Akció</title>,4 GB,2.6 GHz,1,"
          250 546 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/asus/x550vx-xx071d-p336471518/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,1600 MHz,"15.6"""
12 GB,<title>ASUS X550VX-DM076D Notebook Árak - ASUS X550VX-DM076D Laptop Akció</title>,4 GB,2.6 GHz,1,279 900 Ft       ,Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/x550vx-dm076d-p340558984/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
16 GB,<title>Lenovo IdeaPad Y700 80NV00TRHV Notebook Árak - Lenovo IdeaPad Y700 80NV00TRHV Laptop Akció</title>,4 GB,2.6 GHz,2,"
          308 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/lenovo/ideapad-y700-80nv00trhv-p342963190/,Nvidia GeForce GTX 960M,4 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
16 GB,<title>Dell Inspiron 5559 272619469 Notebook Árak - Dell Inspiron 5559 272619469 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          229 900 Ft
        ",Linux,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-272619469-p333377217/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
16 GB,<title>Acer Aspire V Nitro VN7-791G-79Y6 LIN NX.MUQEU.022 Notebook Árak - Acer Aspire V Nitro VN7-791G-79Y6 LIN NX.MUQEU.022 Laptop Akció</title>,2 GB,2.6 GHz,2,"
          279 900 Ft
        ",Linux,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/aspire-v-nitro-vn7-791g-79y6-lin-nx-muqeu-022-p264539334/,Nvidia GeForce GTX 960M,8 GB,Dedikált,4720HQ,1600 MHz,"17.3"""
,<title>ASUS ROG G752VY-GC134T Notebook Árak - ASUS ROG G752VY-GC134T Laptop Akció</title>,4 GB,2.6 GHz,,"
          742 720 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g752vy-gc134t-p344409402/,Nvidia GeForce GTX 980M,16 GB,Dedikált,6700HQ,,"17.3"""
16 GB,<title>Dell Vostro 5459 210705 Notebook Árak - Dell Vostro 5459 210705 Laptop Akció</title>,2 GB,2.5 GHz,2,"
          254 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/vostro-5459-210705-p329159629/,Nvidia GeForce 930M,8 GB,Dedikált,6500U,1600 MHz,"14"""
16 GB,<title>Dell Inspiron 5558 INSP5558-43 Notebook Árak - Dell Inspiron 5558 INSP5558-43 Laptop Akció</title>,4 GB,2.4 GHz,2,"
          222 720 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5558-insp5558-43-p316523683/,Nvidia GeForce 920M,8 GB,Dedikált,5500U,1600 MHz,"15.6"""
,<title>ASUS N551JX-CN156H Notebook Árak - ASUS N551JX-CN156H Laptop Akció</title>,2 GB,2.6 GHz,,"
          414 500 Ft
        ",Windows 8.1,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/n551jx-cn156h-p286382289/,Nvidia GeForce GTX 950M,8 GB,Dedikált,4720HQ,1600 MHz,"15.6"""
,<title>Dell Inspiron 5759 5759-6502 Notebook Árak - Dell Inspiron 5759 5759-6502 Laptop Akció</title>,4 GB,2.5 GHz,,"
          416 290 Ft
        ",Windows 10 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5759-5759-6502-p341462450/,AMD Radeon R5 M335,16 GB,Dedikált,6500U,,"17.3"""
,<title>MSI GS70-2QE8H11 Notebook Árak - MSI GS70-2QE8H11 Laptop Akció</title>,3 GB,2.7 GHz,,"
          681 550 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gs70-2qe8h11-p299732249/,Nvidia GeForce GTX 970M,8 GB,Dedikált,5700HQ,1600 MHz,"17.3"""
16 GB,<title>HP ZBook 14 G2 J8Z77EA Notebook Árak - HP ZBook 14 G2 J8Z77EA Laptop Akció</title>,1 GB,2.4 GHz,2,"
          422 990 Ft
        ",Windows 8.1 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/zbook-14-g2-j8z77ea-p272448701/,AMD FirePro M4150,8 GB,Dedikált,5500U,1600 MHz,"14"""
32 GB,<title>HP ZBook 15 G2 M4R58EA Notebook Árak - HP ZBook 15 G2 M4R58EA Laptop Akció</title>,2 GB,2.5 GHz,4,"
          867 990 Ft-tól
      ",Windows 8.1 Pro,Intel Core i7,DDR3,3200 x 1800,http://www.arukereso.hu/notebook-c3100/hp/zbook-15-g2-m4r58ea-p306979205/,Nvidia Quadro K2100M,16 GB,Dedikált,4710MQ,1600 MHz,"15.6"""
16 GB,<title>Dell Latitude 3450 212168 Notebook Árak - Dell Latitude 3450 212168 Laptop Akció</title>,2 GB,2.4 GHz,2,"
          330 000 Ft-tól
      ",Windows 10 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/latitude-3450-212168-p332995263/,Nvidia GeForce 830M,8 GB,Dedikált,5500U,1600 MHz,"14"""
16 GB,<title>HP ProBook 450 G3 P4P03EA Notebook Árak - HP ProBook 450 G3 P4P03EA Laptop Akció</title>,2 GB,2.5 GHz,2,"
          232 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/hp/probook-450-g3-p4p03ea-p327183909/,AMD Radeon R7 M340,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
16 GB,<title>Dell Inspiron 5559 208954 Notebook Árak - Dell Inspiron 5559 208954 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          223 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-208954-p327919747/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>MSI GT72S 6QE-208CZ Notebook Árak - MSI GT72S 6QE-208CZ Laptop Akció</title>,8 GB,2.7 GHz,,"
          709 389 Ft
        ",,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gt72s-6qe-208cz-p312644185/,Nvidia GeForce GTX 980M,16 GB,Dedikált,6820HK,,"17.3"""
32 GB,<title>HP ZBook 17 G2 M4R78EA Notebook Árak - HP ZBook 17 G2 M4R78EA Laptop Akció</title>,4 GB,2.5 GHz,4,"
          656 490 Ft
        ",Windows 8.1 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/zbook-17-g2-m4r78ea-p306979347/,Nvidia Quadro K2200M,8 GB,Dedikált,4710MQ,1600 MHz,"17.3"""
,<title>HP ZBook 17 G3 T7V61ET Notebook Árak - HP ZBook 17 G3 T7V61ET Laptop Akció</title>,4 GB,2.6 GHz,,"
          722 170 Ft
        ",Windows 10 Pro,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/zbook-17-g3-t7v61et-p343481262/,AMD FirePro W6150M,8 GB,Dedikált,6700HQ,,"17.3"""
32 GB,<title>Lenovo IdeaPad 700 80RU00FPHV Notebook Árak - Lenovo IdeaPad 700 80RU00FPHV Laptop Akció</title>,2 GB,2.6 GHz,2,"
          239 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/lenovo/ideapad-700-80ru00fphv-p342911356/,Nvidia GeForce GTX 950M,4 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>HP ZBook Studio G3 T7V78ES Notebook Árak - HP ZBook Studio G3 T7V78ES Laptop Akció</title>,4 GB,2.6 GHz,,"
          472 830 Ft
        ",Operációs rendszer nélkül,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/zbook-studio-g3-t7v78es-p340910388/,Nvidia Quadro M1000M,8 GB,Dedikált,6700HQ,,"15.6"""
,<title>Lenovo IdeaPad Y50-70 59-444779 Notebook Árak - Lenovo IdeaPad Y50-70 59-444779 Laptop Akció</title>,4 GB,2.6 GHz,,"
          262 566 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,3840 x 2160,http://www.arukereso.hu/notebook-c3100/lenovo/ideapad-y50-70-59-444779-p293359627/,Nvidia GeForce GTX 960M,4 GB,Dedikált,4720HQ,1600 MHz,"15.6"""
,<title>MSI GT72-2QEi7x32SR311BW Notebook Árak - MSI GT72-2QEi7x32SR311BW Laptop Akció</title>,8 GB,,,"
          1 299 990 Ft
        ",Windows 8.1,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gt72-2qei7x32sr311bw-p257038585/,Nvidia GeForce GTX 980M,32 GB,Dedikált,4980HQ,,"17.3"""
,<title>MSI GP62 6QF-697CZ Notebook Árak - MSI GP62 6QF-697CZ Laptop Akció</title>,2 GB,2.6 GHz,,"
          429 490 Ft-tól
      ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gp62-6qf-697cz-p335123944/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>HP ZBook 15 G3 T7V54EA Notebook Árak - HP ZBook 15 G3 T7V54EA Laptop Akció</title>,4 GB,2.6 GHz,4,"
          682 385 Ft-tól
      ",Windows 10 Pro,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/zbook-15-g3-t7v54ea-p332552057/,Nvidia Quadro M2000,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
12 GB,<title>ASUS X550VX-XX037D Notebook Árak - ASUS X550VX-XX037D Laptop Akció</title>,4 GB,2.6 GHz,1,259 900 Ft       ,Operációs rendszer nélkül,Intel Core i7,DDR4,1366 x 768,http://www.arukereso.hu/notebook-c3100/asus/x550vx-xx037d-p335123966/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>Lenovo ThinkPad P50 20EN0006MC Notebook Árak - Lenovo ThinkPad P50 20EN0006MC Laptop Akció</title>,4 GB,2.7 GHz,,"
          933 890 Ft
        ",,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/lenovo/thinkpad-p50-20en0006mc-p329422649/,Nvidia Quadro M2000M,8 GB,Dedikált,6820HQ,2133 MHz,"15.6"""
,<title>MSI PE60 6QE-097CZ Notebook Árak - MSI PE60 6QE-097CZ Laptop Akció</title>,2 GB,2.6 GHz,,"
          478 990 Ft
        ",,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/pe60-6qe-097cz-p332552007/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,1600 MHz,"15.6"""
,<title>Dell Alienware 15 A15-9898 Notebook Árak - Dell Alienware 15 A15-9898 Laptop Akció</title>,4 GB,,,"
          664 990 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/alienware-15-a15-9898-p312994337/,AMD Radeon R9 M295X,8 GB,Dedikált,6820HK,,"15.6"""
,<title>HP ZBook 17 G2 J8Z55ET Notebook Árak - HP ZBook 17 G2 J8Z55ET Laptop Akció</title>,1 GB,2.5 GHz,,"
          565 097 Ft
        ",Windows 8.1 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/zbook-17-g2-j8z55et-p300143833/,AMD FirePro M6100,8 GB,Dedikált,4710MQ,1600 MHz,"17.3"""
,<title>HP ENVY 17-r104nc W6X41EA Notebook Árak - HP ENVY 17-r104nc W6X41EA Laptop Akció</title>,4 GB,2.6 GHz,,"
          447 290 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/envy-17-r104nc-w6x41ea-p338470976/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,1600 MHz,"17.3"""
,<title>Dell Inspiron 5759 5759-3108 Notebook Árak - Dell Inspiron 5759 5759-3108 Laptop Akció</title>,2 GB,2.5 GHz,,"
          334 890 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5759-5759-3108-p333957522/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"17.3"""
,<title>HP ZBook Studio G3 T7W01ET Notebook Árak - HP ZBook Studio G3 T7W01ET Laptop Akció</title>,2 GB,2.6 GHz,,"
          778 015 Ft-tól
      ",Windows 10 Pro,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/zbook-studio-g3-t7w01et-p335372214/,Nvidia Quadro M1000M,8 GB,Dedikált,6700HQ,,"15.6"""
,<title>Dell Inspiron 7559 7559-0115 Notebook Árak - Dell Inspiron 7559 7559-0115 Laptop Akció</title>,4 GB,2.6 GHz,,"
          483 990 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,3840 x 2160,http://www.arukereso.hu/notebook-c3100/dell/inspiron-7559-7559-0115-p334743676/,Nvidia GeForce GTX 960M,16 GB,Dedikált,6700HQ,,"15"""
