core,name,clock,price,rank,link,other_name,g3d_mark,description
Socket:LGA1156Clockspeed:3.2 GHzTurbo Speed:3.5 GHz2 (2 logical cores per physical)Typical TDP:73 W,Intel Core i5-655K @ 3.20GHz,Socket:LGA11563.2 GHzTurbo Speed:3.5 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:73 W,,3399Single Thread Rating: 1441,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-655K+%40+3.20GHz&id=774,Intel(R) Core(TM) i5 CPU K 655 @ 3.20GHz,,
Socket:LGA 1151Clockspeed:2.5 GHzTurbo Speed:3.1 GHz4Typical TDP:35 W,Intel Core i5-6500T @ 2.50GHz,Socket:LGA 11512.5 GHzTurbo Speed:3.1 GHzNo of Cores:4Typical TDP:35 W,,6226Single Thread Rating: 1706,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-6500T+%40+2.50GHz&id=2627,Intel(R) Core(TM) i5-6500T CPU @ 2.50GHz,,
Socket:LGA 1151Clockspeed:3.2 GHzTurbo Speed:3.6 GHz4Typical TDP:65 W,Intel Core i5-6500 @ 3.20GHz,Socket:LGA 11513.2 GHzTurbo Speed:3.6 GHzNo of Cores:4Typical TDP:65 W,,7229Single Thread Rating: 1947,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-6500+%40+3.20GHz&id=2599,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,,
Socket:LGA1156Clockspeed:3.2 GHzTurbo Speed:3.5 GHz2 (2 logical cores per physical)Typical TDP:73 W,Intel Core i5-650 @ 3.20GHz,Socket:LGA11563.2 GHzTurbo Speed:3.5 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:73 W,,3108Single Thread Rating: 1321,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-650+%40+3.20GHz&id=767,Intel(R) Core(TM) i5 CPU 650 @ 3.20GHz,,
Socket:FCBGA1440Clockspeed:2.7 GHzTurbo Speed:3.4 GHz4Typical TDP:45 W,Intel Core i5-6440EQ @ 2.70GHz,Socket:FCBGA14402.7 GHzTurbo Speed:3.4 GHzNo of Cores:4Typical TDP:45 W,,5778Single Thread Rating: 1853,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-6440EQ+%40+2.70GHz&id=2868,Intel(R) Core(TM) i5-6440EQ CPU @ 2.70GHz,,
Socket:LGA 1151Clockspeed:2.6 GHzTurbo Speed:3.5 GHz4Typical TDP:45 W,Intel Core i5-6440HQ @ 2.60GHz,Socket:LGA 11512.6 GHzTurbo Speed:3.5 GHzNo of Cores:4Typical TDP:45 W,,6771Single Thread Rating: 1887,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-6440HQ+%40+2.60GHz&id=2691,Intel(R) Core(TM) i5-6440HQ CPU @ 2.60GHz,,
Socket:LGA 1151Clockspeed:2.2 GHzTurbo Speed:2.8 GHz4Typical TDP:35 W,Intel Core i5-6400T @ 2.20GHz,Socket:LGA 11512.2 GHzTurbo Speed:2.8 GHzNo of Cores:4Typical TDP:35 W,,5607Single Thread Rating: 1516,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-6400T+%40+2.20GHz&id=2668,Intel(R) Core(TM) i5-6400T CPU @ 2.20GHz,,
Socket:LGA 1151Clockspeed:2.8 GHzTurbo Speed:3.4 GHz4Typical TDP:65 W,Intel Core i5-6402P @ 2.80GHz,Socket:LGA 11512.8 GHzTurbo Speed:3.4 GHzNo of Cores:4Typical TDP:65 W,,7393Single Thread Rating: 1978,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-6402P+%40+2.80GHz&id=2754,Intel(R) Core(TM) i5-6402P CPU @ 2.80GHz,,
Socket:LGA 1151Clockspeed:2.7 GHzTurbo Speed:3.3 GHz4Typical TDP:65 W,Intel Core i5-6400 @ 2.70GHz,Socket:LGA 11512.7 GHzTurbo Speed:3.3 GHzNo of Cores:4Typical TDP:65 W,,6760Single Thread Rating: 1829,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-6400+%40+2.70GHz&id=2578,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz,,
Socket:FCBGA1356Clockspeed:2.4 GHzTurbo Speed:3.0 GHz2 (2 logical cores per physical)Typical TDP:15 W,Intel Core i5-6300U @ 2.40GHz,Socket:FCBGA13562.4 GHzTurbo Speed:3.0 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:15 W,,4371Single Thread Rating: 1632,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-6300U+%40+2.40GHz&id=2609,Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz,,
Description:Intel Iris Graphics 540Socket:FCBGA1356Clockspeed:2.0 GHzTurbo Speed:3.1 GHz2 (2 logical cores per physical)TDP Down:9.5 WTypical TDP:15 W3,Intel Core i5-6360U @ 2.00GHz,Description:Intel Iris Graphics 540Socket:FCBGA13562.0 GHzTurbo Speed:3.1 GHzNo of Cores:2 (2 logical cores per physical)TDP Down:9.5 WTypical TDP:15 W3,,4836Single Thread Rating: 1782,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-6360U+%40+2.00GHz&id=2932,Intel(R) Core(TM) i5-6360U CPU @ 2.00GHz,,Intel Iris Graphics 540Socket:FCBGA1356Clockspeed:2.0 GHzTurbo Speed:3.1 GHzNo of Cores:2 (2 logical cores per physical)TDP Down:9.5 WTypical TDP:15 W3
Socket:LGA 1151Clockspeed:2.3 GHzTurbo Speed:3.2 GHz4Typical TDP:45 W,Intel Core i5-6300HQ @ 2.30GHz,Socket:LGA 11512.3 GHzTurbo Speed:3.2 GHzNo of Cores:4Typical TDP:45 W,,6071Single Thread Rating: 1675,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-6300HQ+%40+2.30GHz&id=2632,Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz,,
Description:Intel Iris Graphics 550Socket:FCBGA1356Clockspeed:3.1 GHzTurbo Speed:3.5 GHz2 (2 logical cores per physical)TDP Down:23 WTypical TDP:28 W3,Intel Core i5-6287U @ 3.10GHz,Description:Intel Iris Graphics 550Socket:FCBGA13563.1 GHzTurbo Speed:3.5 GHzNo of Cores:2 (2 logical cores per physical)TDP Down:23 WTypical TDP:28 W3,,4751Single Thread Rating: 1764,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-6287U+%40+3.10GHz&id=3109,Intel(R) Core(TM) i5-6287U CPU @ 3.10GHz,,Intel Iris Graphics 550Socket:FCBGA1356Clockspeed:3.1 GHzTurbo Speed:3.5 GHzNo of Cores:2 (2 logical cores per physical)TDP Down:23 WTypical TDP:28 W3
Description:Intel Iris Graphics 550Socket:FCBGA1356Clockspeed:2.9 GHzTurbo Speed:3.3 GHz2 (2 logical cores per physical)Typical TDP:28 W,Intel Core i5-6267U @ 2.90GHz,Description:Intel Iris Graphics 550Socket:FCBGA13562.9 GHzTurbo Speed:3.3 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:28 W,,4950Single Thread Rating: 1748,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-6267U+%40+2.90GHz&id=2757,Intel(R) Core(TM) i5-6267U CPU @ 2.90GHz,,Intel Iris Graphics 550Socket:FCBGA1356Clockspeed:2.9 GHzTurbo Speed:3.3 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:28 W
Socket:FCBGA1356Clockspeed:1.8 GHzTurbo Speed:2.9 GHz2 (2 logical cores per physical)Typical TDP:15 W,Intel Core i5-6260U @ 1.80GHz,Socket:FCBGA13561.8 GHzTurbo Speed:2.9 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:15 W,,4360Single Thread Rating: 1593,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-6260U+%40+1.80GHz&id=2671,Intel(R) Core(TM) i5-6260U CPU @ 1.80GHz,,
Socket:FCBGA1356Clockspeed:2.3 GHzTurbo Speed:2.8 GHz2 (2 logical cores per physical)Typical TDP:15 W,Intel Core i5-6200U @ 2.30GHz,Socket:FCBGA13562.3 GHzTurbo Speed:2.8 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:15 W,,4013Single Thread Rating: 1499,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-6200U+%40+2.30GHz&id=2556,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,,
Socket:BGA1356Clockspeed:2.3 GHzTurbo Speed:2.8 GHz2 (2 logical cores per physical)TDP Down:7.5 WUp:25 WTypical TDP:15 W3,Intel Core i5-6198DU @ 2.30GHz,Socket:BGA13562.3 GHzTurbo Speed:2.8 GHzNo of Cores:2 (2 logical cores per physical)TDP Down:7.5 WUp:25 WTypical TDP:15 W3,,4170Single Thread Rating: 1536,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-6198DU+%40+2.30GHz&id=2854,Intel(R) Core(TM) i5-6198DU CPU @ 2.30GHz,,
Socket:BGA1288Clockspeed:3.3 GHzTurbo Speed:3.3 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-580M @ 2.67GHz,Socket:BGA12883.3 GHzTurbo Speed:3.3 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,2624Single Thread Rating: 1235,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-580M+%40+2.67GHz&id=781,Intel(R) Core(TM) i5 CPU M 580 @ 2.67GHz,,
Description:Intel Iris Pro Graphics 6200Socket:FCBGA1364Clockspeed:3.1 GHzTurbo Speed:3.6 GHz4Typical TDP:65 W,Intel Core i5-5675R @ 3.10GHz,Description:Intel Iris Pro Graphics 6200Socket:FCBGA13643.1 GHzTurbo Speed:3.6 GHzNo of Cores:4Typical TDP:65 W,,8061Single Thread Rating: 2064,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-5675R+%40+3.10GHz&id=2813,Intel(R) Core(TM) i5-5675R CPU @ 3.10GHz,,Intel Iris Pro Graphics 6200Socket:FCBGA1364Clockspeed:3.1 GHzTurbo Speed:3.6 GHzNo of Cores:4Typical TDP:65 W
Socket:FCLGA1150Clockspeed:3.1 GHzTurbo Speed:3.6 GHz4Typical TDP:65 W,Intel Core i5-5675C @ 3.10GHz,Socket:FCLGA11503.1 GHzTurbo Speed:3.6 GHzNo of Cores:4Typical TDP:65 W,,8182Single Thread Rating: 2151,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-5675C+%40+3.10GHz&id=2563,Intel(R) Core(TM) i5-5675C CPU @ 3.10GHz,,
Socket:BGA1288Clockspeed:3.2 GHzTurbo Speed:3.2 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-560M @ 2.67GHz,Socket:BGA12883.2 GHzTurbo Speed:3.2 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,2589Single Thread Rating: 1197,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-560M+%40+2.67GHz&id=780,Intel(R) Core(TM) i5 CPU M 560 @ 2.67GHz,,
Socket:BGA1288Clockspeed:2.1 GHzTurbo Speed:2.1 GHz2 (2 logical cores per physical)Typical TDP:18 W,Intel Core i5-560UM @ 1.33GHz,Socket:BGA12882.1 GHzTurbo Speed:2.1 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:18 W,,1664Single Thread Rating: 894,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-560UM+%40+1.33GHz&id=787,Intel(R) Core(TM) i5 CPU U 560 @ 1.33GHz,,
Socket:LGA1150Clockspeed:2.8 GHzTurbo Speed:3.3 GHz4Typical TDP:65 W,Intel Core i5-5575R @ 2.80GHz,Socket:LGA11502.8 GHzTurbo Speed:3.3 GHzNo of Cores:4Typical TDP:65 W,,7434Single Thread Rating: 1884,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-5575R+%40+2.80GHz&id=2683,Intel(R) Core(TM) i5-5575R CPU @ 2.80GHz,,
Socket:BGA1288Clockspeed:2.0 GHzTurbo Speed:2.0 GHz2 (2 logical cores per physical)Typical TDP:18 W,Intel Core i5-540UM @ 1.20GHz,Socket:BGA12882.0 GHzTurbo Speed:2.0 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:18 W,,1400Single Thread Rating: 752,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-540UM+%40+1.20GHz&id=786,Intel(R) Core(TM) i5 CPU U 540 @ 1.20GHz,,
Socket:BGA1288Clockspeed:3.1 GHzTurbo Speed:3.1 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-540M @ 2.53GHz,Socket:BGA12883.1 GHzTurbo Speed:3.1 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,2450Single Thread Rating: 1099,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-540M+%40+2.53GHz&id=779,Intel(R) Core(TM) i5 CPU M 540 @ 2.53GHz,,
Socket:FCBGA1168Clockspeed:1.8 GHzTurbo Speed:2.9 GHz2 (2 logical cores per physical)Typical TDP:15 W,Intel Core i5-5350U @ 1.80GHz,Socket:FCBGA11681.8 GHzTurbo Speed:2.9 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:15 W,,3316Single Thread Rating: 1285,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-5350U+%40+1.80GHz&id=2530,Intel(R) Core(TM) i5-5350U CPU @ 1.80GHz,,
Socket:FCBGA1168Clockspeed:2.3 GHzTurbo Speed:2.9 GHz2 (2 logical cores per physical)Typical TDP:15 W,Intel Core i5-5300U @ 2.30GHz,Socket:FCBGA11682.3 GHzTurbo Speed:2.9 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:15 W,,3785Single Thread Rating: 1526,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-5300U+%40+2.30GHz&id=2459,Intel(R) Core(TM) i5-5300U CPU @ 2.30GHz,,
Socket:FCBGA1168Clockspeed:2.9 GHzTurbo Speed:3.3 GHz2 (2 logical cores per physical)Typical TDP:28 W,Intel Core i5-5287U @ 2.90GHz,Socket:FCBGA11682.9 GHzTurbo Speed:3.3 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:28 W,,4681Single Thread Rating: 1847,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-5287U+%40+2.90GHz&id=2575,Intel(R) Core(TM) i5-5287U CPU @ 2.90GHz,,
Socket:FCBGA1168Clockspeed:2.7 GHzTurbo Speed:3.1 GHz2 (2 logical cores per physical)Typical TDP:23 W,Intel Core i5-5257U @ 2.70GHz,Socket:FCBGA11682.7 GHzTurbo Speed:3.1 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:23 W,,4415Single Thread Rating: 1712,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-5257U+%40+2.70GHz&id=2504,Intel(R) Core(TM) i5-5257U CPU @ 2.70GHz,,
Socket:FCBGA1168Clockspeed:1.6 GHzTurbo Speed:2.7 GHz2 (2 logical cores per physical)Typical TDP:15 W,Intel Core i5-5250U @ 1.60GHz,Socket:FCBGA11681.6 GHzTurbo Speed:2.7 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:15 W,,3594Single Thread Rating: 1431,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-5250U+%40+1.60GHz&id=2478,Intel(R) Core(TM) i5-5250U CPU @ 1.60GHz,,
Socket:BGA1288Clockspeed:1.9 GHzTurbo Speed:1.9 GHz2 (2 logical cores per physical)Typical TDP:18 W,Intel Core i5-520UM @ 1.07GHz,Socket:BGA12881.9 GHzTurbo Speed:1.9 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:18 W,,1356Single Thread Rating: 628,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-520UM+%40+1.07GHz&id=785,Intel(R) Core(TM) i5 CPU U 520 @ 1.07GHz,,
Socket:BGA1288Clockspeed:2.9 GHzTurbo Speed:2.9 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-520M @ 2.40GHz,Socket:BGA12882.9 GHzTurbo Speed:2.9 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,2374Single Thread Rating: 1059,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-520M+%40+2.40GHz&id=778,Intel(R) Core(TM) i5 CPU M 520 @ 2.40GHz,,
Socket:FCBGA1168Clockspeed:2.2 GHzTurbo Speed:2.7 GHz2 (2 logical cores per physical)Typical TDP:15 W,Intel Core i5-5200U @ 2.20GHz,Socket:FCBGA11682.2 GHzTurbo Speed:2.7 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:15 W,,3495Single Thread Rating: 1406,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-5200U+%40+2.20GHz&id=2440,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,,
Clockspeed:2.4 GHzTurbo Speed:2.9 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-520 @ 2.40GHz,2.4 GHzTurbo Speed:2.9 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,2244Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-520+%40+2.40GHz&id=766,Intel(R) Core(TM) i5 CPU 520 @ 2.40GHz,,
Socket:BGA1288Clockspeed:2.9 GHzTurbo Speed:2.9 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-480M @ 2.67GHz,Socket:BGA12882.9 GHzTurbo Speed:2.9 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,2414Single Thread Rating: 1124,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-480M+%40+2.67GHz&id=777,Intel(R) Core(TM) i5 CPU M 480 @ 2.67GHz,,
Socket:BGA1288Clockspeed:1.9 GHzTurbo Speed:1.9 GHz2 (2 logical cores per physical)Typical TDP:18 W,Intel Core i5-470UM @ 1.33GHz,Socket:BGA12881.9 GHzTurbo Speed:1.9 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:18 W,,1273Single Thread Rating: 598,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-470UM+%40+1.33GHz&id=784,Intel(R) Core(TM) i5 CPU U 470 @ 1.33GHz,,
Socket:LGA1150Clockspeed:2.5 GHzTurbo Speed:3.5 GHz4Typical TDP:45 W,Intel Core i5-4690T @ 2.50GHz,Socket:LGA11502.5 GHzTurbo Speed:3.5 GHzNo of Cores:4Typical TDP:45 W,,6429Single Thread Rating: 1955,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4690T+%40+2.50GHz&id=2437,Intel(R) Core(TM) i5-4690T CPU @ 2.50GHz,,
Socket:LGA1150Clockspeed:3.2 GHzTurbo Speed:3.9 GHz4Typical TDP:65 W,Intel Core i5-4690S @ 3.20GHz,Socket:LGA11503.2 GHzTurbo Speed:3.9 GHzNo of Cores:4Typical TDP:65 W,,7421Single Thread Rating: 2213,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4690S+%40+3.20GHz&id=2241,Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz,,
Socket:LGA1150Clockspeed:3.5 GHzTurbo Speed:3.9 GHz4Typical TDP:88 W,Intel Core i5-4690K @ 3.50GHz,Socket:LGA11503.5 GHzTurbo Speed:3.9 GHzNo of Cores:4Typical TDP:88 W,,7787Single Thread Rating: 2237,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4690K+%40+3.50GHz&id=2284,Intel(R) Core(TM) i5-4690K CPU @ 3.50GHz,,
Socket:LGA1150Clockspeed:3.5 GHzTurbo Speed:3.9 GHz4Typical TDP:84 W,Intel Core i5-4690 @ 3.50GHz,Socket:LGA11503.5 GHzTurbo Speed:3.9 GHzNo of Cores:4Typical TDP:84 W,,7631Single Thread Rating: 2214,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4690+%40+3.50GHz&id=2236,Intel(R) Core(TM) i5-4690 CPU @ 3.50GHz,,
Socket:LGA1150Clockspeed:3.1 GHzTurbo Speed:2.8 GHz4Typical TDP:65 W,Intel Core i5-4670S @ 3.10GHz,Socket:LGA11503.1 GHzTurbo Speed:2.8 GHzNo of Cores:4Typical TDP:65 W,,6436Single Thread Rating: 1913,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4670S+%40+3.10GHz&id=2004,Intel(R) Core(TM) i5-4670S CPU @ 3.10GHz,,
Socket:LGA1150Clockspeed:3.4 GHzTurbo Speed:3.8 GHz4Typical TDP:84 W,Intel Core i5-4670K CPT @ 3.40GHz,Socket:LGA11503.4 GHzTurbo Speed:3.8 GHzNo of Cores:4Typical TDP:84 W,,7411Single Thread Rating: 2099,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4670K+CPT+%40+3.40GHz&id=2452,Intel(R) C/re(TM) i5-4670K CPT @ 3.40GHz,,
Socket:FCLGA1150Clockspeed:2.3 GHzTurbo Speed:3.3 GHz4Typical TDP:45 W,Intel Core i5-4670T @ 2.30GHz,Socket:FCLGA11502.3 GHzTurbo Speed:3.3 GHzNo of Cores:4Typical TDP:45 W,,6234Single Thread Rating: 1853,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4670T+%40+2.30GHz&id=1966,Intel(R) Core(TM) i5-4670T CPU @ 2.30GHz,,
Socket:LGA1150Clockspeed:3.4 GHzTurbo Speed:3.8 GHz4Typical TDP:84 W,Intel Core i5-4670K @ 3.40GHz,Socket:LGA11503.4 GHzTurbo Speed:3.8 GHzNo of Cores:4Typical TDP:84 W,,7625Single Thread Rating: 2192,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4670K+%40+3.40GHz&id=1921,Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz,,
Socket:LGA1150Clockspeed:3.4 GHzTurbo Speed:3.8 GHz4Typical TDP:84 W,Intel Core i5-4670 @ 3.40GHz,Socket:LGA11503.4 GHzTurbo Speed:3.8 GHzNo of Cores:4Typical TDP:84 W,,7418Single Thread Rating: 2154,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4670+%40+3.40GHz&id=1933,Intel(R) Core(TM) i5-4670 CPU @ 3.40GHz,,
Socket:BGA1288Clockspeed:2.8 GHzTurbo Speed:2.8 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-460M @ 2.53GHz,Socket:BGA12882.8 GHzTurbo Speed:2.8 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,2335Single Thread Rating: 1073,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-460M+%40+2.53GHz&id=776,Intel(R) Core(TM) i5 CPU M 460 @ 2.53GHz,,
Socket:LGA1150Clockspeed:2.0 GHzTurbo Speed:3.0 GHz4Typical TDP:35 W,Intel Core i5-4590T @ 2.00GHz,Socket:LGA11502.0 GHzTurbo Speed:3.0 GHzNo of Cores:4Typical TDP:35 W,,5594Single Thread Rating: 1694,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4590T+%40+2.00GHz&id=2276,Intel(R) Core(TM) i5-4590T CPU @ 2.00GHz,,
Socket:LGA1150Clockspeed:3.0 GHzTurbo Speed:3.7 GHz4Typical TDP:65 W,Intel Core i5-4590S @ 3.00GHz,Socket:LGA11503.0 GHzTurbo Speed:3.7 GHzNo of Cores:4Typical TDP:65 W,,6987Single Thread Rating: 2094,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4590S+%40+3.00GHz&id=2227,Intel(R) Core(TM) i5-4590S CPU @ 3.00GHz,,
Socket:LGA1150Clockspeed:3.3 GHzTurbo Speed:3.7 GHz4Typical TDP:84 W,Intel Core i5-4590 @ 3.30GHz,Socket:LGA11503.3 GHzTurbo Speed:3.7 GHzNo of Cores:4Typical TDP:84 W,,7274Single Thread Rating: 2114,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4590+%40+3.30GHz&id=2234,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,,
Socket:LGA1150Clockspeed:2.7 GHzTurbo Speed:3.3 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-4570TE @ 2.70GHz,Socket:LGA11502.7 GHzTurbo Speed:3.3 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,4008Single Thread Rating: 1443,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4570TE+%40+2.70GHz&id=2338,Intel(R) Core(TM) i5-4570TE CPU @ 2.70GHz,,
Socket:LGA1150Clockspeed:2.9 GHzTurbo Speed:3.6 GHz4Typical TDP:65 W,Intel Core i5-4570S @ 2.90GHz,Socket:LGA11502.9 GHzTurbo Speed:3.6 GHzNo of Cores:4Typical TDP:65 W,,6762Single Thread Rating: 1999,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4570S+%40+2.90GHz&id=1925,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,,
Description:Intel Iris Pro graphics 5200Socket:FCBGA1364Clockspeed:2.7 GHzTurbo Speed:3.2 GHz4Typical TDP:65 W,Intel Core i5-4570R @ 2.70GHz,Description:Intel Iris Pro graphics 5200Socket:FCBGA13642.7 GHzTurbo Speed:3.2 GHzNo of Cores:4Typical TDP:65 W,,6689Single Thread Rating: 1866,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4570R+%40+2.70GHz&id=2065,Intel(R) Core(TM) i5-4570R CPU @ 2.70GHz,,Intel Iris Pro graphics 5200Socket:FCBGA1364Clockspeed:2.7 GHzTurbo Speed:3.2 GHzNo of Cores:4Typical TDP:65 W
Socket:LGA1150Clockspeed:2.9 GHzTurbo Speed:3.6 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-4570T @ 2.90GHz,Socket:LGA11502.9 GHzTurbo Speed:3.6 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,4815Single Thread Rating: 1998,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4570T+%40+2.90GHz&id=2041,Intel(R) Core(TM) i5-4570T CPU @ 2.90GHz,,
Socket:LGA1150Clockspeed:3.2 GHzTurbo Speed:3.6 GHz4Typical TDP:84 W,Intel Core i5-4570 @ 3.20GHz,Socket:LGA11503.2 GHzTurbo Speed:3.6 GHzNo of Cores:4Typical TDP:84 W,,7096Single Thread Rating: 2054,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4570+%40+3.20GHz&id=1896,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz,,
Socket:PGA988AClockspeed:2.4 GHzTurbo Speed:2.7 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-450M @ 2.40GHz,Socket:PGA988A2.4 GHzTurbo Speed:2.7 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,2109Single Thread Rating: 957,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-450M+%40+2.40GHz&id=3,Intel(R) Core(TM) i5 CPU M 450 @ 2.40GHz,,
Socket:LGA1150Clockspeed:1.9 GHzTurbo Speed:2.7 GHz4Typical TDP:35 W,Intel Core i5-4460T @ 1.90GHz,Socket:LGA11501.9 GHzTurbo Speed:2.7 GHzNo of Cores:4Typical TDP:35 W,,4944Single Thread Rating: 1508,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4460T+%40+1.90GHz&id=2370,Intel(R) Core(TM) i5-4460T CPU @ 1.90GHz,,
